date_disclosed,project_name,document_type,project_number,project_url,product_line,company_name,country,ifc_country_code,industry,environmental_category,department,status,projected_board_date,ifc_approval_date,ifc_signed_date,ifc_invested_date,ifc_investment_for_risk_managementmillion__usd,ifc_investment_for_guaranteemillion__usd,ifc_investment_for_loanmillion__usd,ifc_investment_for_equitymillion__usd,total_ifc_investment_as_approved_by_boardmillion__usd,wb_country_code,as_of_date
01-Mar-2017,Cubico Alten Aguascalientes Solar PV Project,Summary of Investment Information (AIP Policy 2012),36041,https://disclosures.ifc.org/project-detail/SII/36041/cubico-alten-aguascalientes-solar-pv-project,Risk Management,"Alten  Energias Renovables Mexico Cuatro, S.A. de C.V.",Mexico,MXC,Infrastructure,B,Regional Industry INF LAC & EUR,Active,07-Apr-2017,27-Jul-2017,,,5.0,,50.0,,55.0,MX,15-Sep-2024
30-Dec-2015,Siranjganj Power Company,Summary of Investment Information (AIP Policy 2012),36050,https://disclosures.ifc.org/project-detail/SII/36050/siranjganj-power-company,Risk Management,SEMBCORP UTILITIES PTE LTD,Bangladesh,BAN,Infrastructure,A,Gbl Infrastructure & Natural Resources,Active,01-Mar-2016,02-Jun-2016,,,3.0,,110.0,13.2,126.199997,BD,15-Sep-2024
14-May-2015,Izsu Sewerage,Summary of Investment Information (AIP Policy 2012),36080,https://disclosures.ifc.org/project-detail/SII/36080/izsu-sewerage,Loan,IZMIR SU VE KANALIZASYON IDARESI GENEL MUDURLUGU,Turkiye,,Infrastructure,B,Regional Industry - INF ECA,Active,15-Jun-2015,15-Jun-2015,26-Jun-2015,09-Dec-2015,,,16.440001,,16.440001,TR,15-Sep-2024
19-Feb-2015,UNIT Equity,Summary of Investment Information (AIP Policy 2012),36326,https://disclosures.ifc.org/project-detail/SII/36326/unit-equity,Equity,Unit Investment N.V.,Turkiye,,Infrastructure,A,Regional Industry INF MCT,Completed,23-Apr-2015,25-Jun-2015,06-Aug-2015,20-Oct-2015,,,0.0,142.5,142.5,TR,15-Sep-2024
17-Apr-2015,Transambiental,Summary of Investment Information (AIP Policy 2012),36340,https://disclosures.ifc.org/project-detail/SII/36340/transambiental,Loan,TRANSAMBIENTAL SAS,Colombia,CLM,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Active,22-May-2015,17-Dec-2015,31-May-2016,21-Dec-2016,,,15.44,,15.44,CO,15-Sep-2024
16-Sep-2015,KTDA Small Hydro,Summary of Investment Information (AIP Policy 2012),36402,https://disclosures.ifc.org/project-detail/SII/36402/ktda-small-hydro,Loan,KTDA POWER COMPANY LTD,Kenya,KEN,Infrastructure,B,Regional Industry - MAS ME & Africa,Active,20-Oct-2015,11-Nov-2015,18-Dec-2015,14-Sep-2017,,,12.5,,12.5,KE,15-Sep-2024
16-Sep-2015,Myingyan,Summary of Investment Information (AIP Policy 2012),36627,https://disclosures.ifc.org/project-detail/SII/36627/myingyan,Loan,SEMBCORP UTILITIES PTE LTD,Myanmar,BUA,Infrastructure,A,Regional Industry - INF Asia & Pac,Pending Signing,19-Nov-2015,08-Oct-2016,,,,,75.0,,75.0,MM,15-Sep-2024
19-Oct-2015,Meridian Port Services Limited,Summary of Investment Information (AIP Policy 2012),36706,https://disclosures.ifc.org/project-detail/SII/36706/meridian-port-services-limited,Loan,MERIDIAN PORT SERVICES LIMITED,Ghana,GHA,Infrastructure,A,Regional Industry - INF Africa,Active,21-Dec-2015,17-Mar-2016,27-Jun-2016,12-Jun-2018,,,250.0,,250.0,GH,15-Sep-2024
11-Nov-2015,AkCez II,Summary of Investment Information (AIP Policy 2012),36711,https://disclosures.ifc.org/project-detail/SII/36711/akcez-ii,Loan,AKCEZ ENERJI YATIRIMLARI SANAYI VE TICARET AS,Turkiye,,Infrastructure,B,Regional Industry INF MCT,Completed,21-Jan-2016,03-May-2016,20-May-2016,27-Jun-2016,,,105.68,,105.68,TR,15-Sep-2024
04-Nov-2015,Azure Karnataka,Summary of Investment Information (AIP Policy 2012),36716,https://disclosures.ifc.org/project-detail/SII/36716/azure-karnataka,Loan,AZURE POWER INDIA PRIVATE LIMITED,India,IND,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,04-Dec-2015,21-Dec-2015,,,,,29.9,,29.9,IN,15-Sep-2024
01-Dec-2015,Continental Warehousing Corporation (Nhava Seva) Limited,Summary of Investment Information (AIP Policy 2012),36727,https://disclosures.ifc.org/project-detail/SII/36727/continental-warehousing-corporation-(nhava-seva)-limited,Loan,DP WORLD MULTIMODAL LOGISTICS PRIVATE LIMITED,India,IND,Infrastructure,B,Regional Industry - INF Asia & Pac,Active,07-Jan-2016,18-Mar-2016,31-Mar-2016,12-Sep-2016,,,59.639999,24.85,84.489998,IN,15-Sep-2024
02-Jun-2016,Akfen Energy,Summary of Investment Information (AIP Policy 2012),36772,https://disclosures.ifc.org/project-detail/SII/36772/akfen-energy,Equity,AKFEN YENILENEBILIR ENERJI A.S.,Turkiye,,Infrastructure,B,Regional Industry INF MCT,Active,18-May-2016,18-May-2016,23-Jun-2016,08-Jul-2016,,,,100.0,100.0,TR,15-Sep-2024
21-Jan-2016,Mocuba Solar,Summary of Investment Information (AIP Policy 2012),36787,https://disclosures.ifc.org/project-detail/SII/36787/mocuba-solar,Risk Management,"CENTRAL SOLAR DE MOCUBA, S.A",Mozambique,MOZ,Infrastructure,A,Regional Industry - INF Africa,Active,28-Mar-2016,27-Oct-2016,02-Jun-2017,02-Mar-2018,2.0,,21.0,,23.0,MZ,15-Sep-2024
06-May-2015,Sonker Bunkering Company SAE,Summary of Investment Information (AIP Policy 2012),36828,https://disclosures.ifc.org/project-detail/SII/36828/sonker-bunkering-company-sae,Loan,SONKER BUNKERING COMPANY S.A.E.,"Egypt, Arab Republic of",EGT,Infrastructure,B,Gbl Infrastructure & Natural Resources,Active,08-Jun-2015,24-Nov-2015,17-Dec-2015,30-May-2017,,,97.0,,97.0,EG,15-Sep-2024
07-Aug-2015,MainstreamAfrica,Summary of Investment Information (AIP Policy 2012),36845,https://disclosures.ifc.org/project-detail/SII/36845/mainstreamafrica,Equity,MAINSTREAM RENEWABLE POWER AFRICA HOLDINGS LTD,Africa Region,AFR,Infrastructure,A,Regional Industry - INF Africa,Active,29-Oct-2015,03-Jun-2016,23-Jun-2016,20-Jul-2016,,,,25.0,25.0,3A,15-Sep-2024
20-Sep-2016,Windiga BF,Summary of Investment Information (AIP Policy 2012),36857,https://disclosures.ifc.org/project-detail/SII/36857/windiga-bf,Risk Management,ZINA SOLAIRE SA,Burkina Faso,BUR,Infrastructure,B,Regional Industry - INF Africa,Active,04-Aug-2017,04-Aug-2017,29-Dec-2017,29-Apr-2022,2.2,,10.32,,12.52,BF,15-Sep-2024
14-Jan-2016,FRV Solar Jordan,Summary of Investment Information (AIP Policy 2012),36877,https://disclosures.ifc.org/project-detail/SII/36877/frv-solar-jordan,Risk Management,FRV SOLAR HOLDINGS IX BV/JORDAN,Jordan,JOR,Infrastructure,B,Regional Industry INF MCT,Active,15-Feb-2016,13-May-2016,15-Jun-2016,02-Feb-2017,2.0,,27.5,,29.5,JO,15-Sep-2024
20-Sep-2016,Airports Madagascar,Summary of Investment Information (AIP Policy 2012),36882,https://disclosures.ifc.org/project-detail/SII/36882/airports-madagascar,Risk Management,Ravinala Airports,Madagascar,MAG,Infrastructure,A,Regional Industry - INF Africa,Active,25-Nov-2016,06-Dec-2016,29-May-2017,22-Jun-2017,10.65,,138.419998,,149.070007,MG,15-Sep-2024
20-Jan-2016,Canvest WTE,Summary of Investment Information (AIP Policy 2012),36962,https://disclosures.ifc.org/project-detail/SII/36962/canvest-wte,Loan,CANVEST ENVIRONMENTAL PROTECTION GROUP COMPANY LIMITED,China,CHA,Infrastructure,B,Gbl Infrastructure & Natural Resources,Active,13-Jan-2016,14-Jan-2016,20-Jan-2016,28-Apr-2016,,,103.989998,,103.989998,CN,15-Sep-2024
14-Oct-2015,MGES Power,Summary of Investment Information (AIP Policy 2012),37045,https://disclosures.ifc.org/project-detail/SII/37045/mges-power,Loan,Mass Global Energy Suleimanya,Iraq,IRQ,Infrastructure,B,Regional Industry INF MCT,Completed,19-Nov-2015,09-Dec-2015,15-Jan-2016,03-Feb-2016,,,125.0,125.0,250.0,IQ,15-Sep-2024
05-Feb-2016,OAWPL and OAPWPL,Summary of Investment Information (AIP Policy 2012),37086,https://disclosures.ifc.org/project-detail/SII/37086/oawpl-and-oapwpl,Loan,OSTRO ANDHRA WIND PRIVATE LIMITED,India,IND,Infrastructure,B,Regional Industry - INF Asia & Pac,Active,10-Mar-2016,15-Apr-2016,06-May-2016,17-Nov-2016,,,60.400002,,60.400002,IN,15-Sep-2024
06-Jan-2016,MMI Metro Line,Summary of Investment Information (AIP Policy 2012),37093,https://disclosures.ifc.org/project-detail/SII/37093/mmi-metro-line,Loan,METROPOLITAN MUNICIPALITY OF ISTANBUL,Turkiye,,Infrastructure,B,Regional Industry INF MCT,Active,08-Feb-2016,08-Feb-2016,16-Mar-2016,30-May-2016,,,65.489998,,65.489998,TR,15-Sep-2024
28-Jan-2016,Myanmar Port,Summary of Investment Information (AIP Policy 2012),37126,https://disclosures.ifc.org/project-detail/SII/37126/myanmar-port,Loan,MYANMA ANNAWA SWAN:A: SHIN GROUP (S) COMPANY LIMITED,Myanmar,BUA,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,29-Feb-2016,18-Mar-2016,18-Apr-2016,07-Jun-2016,,,80.0,,80.0,MM,15-Sep-2024
09-Sep-2016,MV Cargo,Summary of Investment Information (AIP Policy 2012),37312,https://disclosures.ifc.org/project-detail/SII/37312/mv-cargo,Loan,MV Cargo LLC,Ukraine,UKR,Infrastructure,B,Regional Industry INF LAC & EUR,Active,14-Oct-2016,09-Jan-2017,29-Mar-2017,01-Aug-2017,,,37.0,,37.0,UA,15-Sep-2024
05-Oct-2015,MSC Shipmanagement Limited,Summary of Investment Information (AIP Policy 2012),37454,https://disclosures.ifc.org/project-detail/SII/37454/msc-shipmanagement-limited,Loan,MSC SHIPMANAGEMENT LIMITED,World Region,WLD,Infrastructure,C,Gbl Infrastructure & Natural Resources,Completed,10-Nov-2015,22-Dec-2015,23-Dec-2015,11-Jan-2016,,,70.0,,70.0,99,15-Sep-2024
25-Mar-2016,AES Panama LNG,Summary of Investment Information (AIP Policy 2012),37456,https://disclosures.ifc.org/project-detail/SII/37456/aes-panama-lng,Risk Management,GAS NATURAL ATLANTICO S. DE R.L.,Panama,PAN,Infrastructure,A,Regional Industry INF LAC & EUR,Completed,26-May-2016,20-Jul-2016,21-Jul-2016,17-Oct-2016,6.0,,144.0,,150.0,PA,15-Sep-2024
08-Mar-2016,MCPP Infrastructure,Summary of Investment Information (AIP Policy 2012),37488,https://disclosures.ifc.org/project-detail/SII/37488/mcpp-infrastructure,Equity,EASTSPRING INFRASTRUCTURE DEBT FUND,World Region,WLD,Infrastructure,FI-1,Gbl Infrastructure & Natural Resources,Active,21-Apr-2016,09-Jun-2017,28-Jun-2017,31-Oct-2017,,,0.0,125.0,125.0,99,15-Sep-2024
05-Feb-2016,GEC,Summary of Investment Information (AIP Policy 2012),37567,https://disclosures.ifc.org/project-detail/SII/37567/gec,Equity,GIA LAI ELECTRICITY JOINT STOCK COMPANY,Viet Nam,VNM,Infrastructure,A,Regional Industry - INF Asia & Pac,Completed,11-Apr-2016,12-May-2016,27-May-2016,07-Jul-2016,,,,9.98,9.98,VN,15-Sep-2024
04-May-2016,SECI-DT Benban 1 - ARC,Summary of Investment Information (AIP Policy 2012),37580,https://disclosures.ifc.org/project-detail/SII/37580/seci-dt-benban-1---arc,Risk Management,ARC FOR RENEWABLE ENERGY SAE,"Egypt, Arab Republic of",EGT,Infrastructure,B,Regional Industry - INF Africa,Active,31-Jul-2017,20-Jul-2017,12-Oct-2017,04-Sep-2018,1.0,,23.0,,24.0,EG,15-Sep-2024
04-May-2016,Phoenix Power1  ,Summary of Investment Information (AIP Policy 2012),37591,https://disclosures.ifc.org/project-detail/SII/37591/phoenix-power1--,Risk Management,PHOENIX POWER 1 SAE,"Egypt, Arab Republic of",EGT,Infrastructure,B,Regional Industry - INF Africa,Active,20-Jul-2017,20-Jul-2017,09-Oct-2017,15-May-2018,1.0,,24.0,,25.0,EG,15-Sep-2024
27-May-2016,Summit Mezzanine,Summary of Investment Information (AIP Policy 2012),37593,https://disclosures.ifc.org/project-detail/SII/37593/summit-mezzanine,Loan,SUMMIT POWER INTERNATIONAL PTE LTD,Bangladesh,BAN,Infrastructure,A,Regional Industry - INF Asia & Pac,Completed,28-Jul-2016,04-Aug-2016,08-Aug-2016,24-Aug-2016,,,65.0,0.0,65.0,BD,15-Sep-2024
23-Oct-2019,Asyaport Extension,Summary of Investment Information (AIP Policy 2012),37619,https://disclosures.ifc.org/project-detail/SII/37619/asyaport-extension,Loan,ASYAPORT LIMAN ANONIM SIRKETI,Turkiye,,Infrastructure,B,Regional Industry INF MCT,Completed,22-Nov-2019,03-Dec-2019,19-Dec-2019,30-Jun-2020,,,12.0,,12.0,TR,15-Sep-2024
04-May-2016,Alcazar Solar 1,Summary of Investment Information (AIP Policy 2012),37633,https://disclosures.ifc.org/project-detail/SII/37633/alcazar-solar-1,Risk Management,CTGI RENEWBLE ENERGY EGYPT SOLAR 1 SAE,"Egypt, Arab Republic of",EGT,Infrastructure,B,Gbl Infrastructure & Natural Resources,Active,20-Jul-2017,29-Sep-2017,11-Oct-2017,01-Jun-2018,1.0,,19.0,,20.0,EG,15-Sep-2024
05-May-2016,Delta Solar ,Summary of Investment Information (AIP Policy 2012),37636,https://disclosures.ifc.org/project-detail/SII/37636/delta-solar-,Risk Management,DELTA FOR RENEWABLE ENERGY SAE,"Egypt, Arab Republic of",EGT,Infrastructure,B,Regional Industry - INF Africa,Active,20-Jul-2017,29-Sep-2017,11-Oct-2017,01-Jun-2018,1.0,,19.0,,20.0,EG,15-Sep-2024
05-May-2016,Taqa Arabia Solar,Summary of Investment Information (AIP Policy 2012),37637,https://disclosures.ifc.org/project-detail/SII/37637/taqa-arabia-solar,Risk Management,TAQA ARABIA FOR SOLAR ENERGY S.A.E.,"Egypt, Arab Republic of",EGT,Infrastructure,B,Regional Industry - INF Africa,Active,31-Jul-2017,20-Jul-2017,11-Oct-2017,07-Jun-2018,1.0,,23.0,,24.0,EG,15-Sep-2024
24-Jun-2016,Vorotan Debt,Summary of Investment Information (AIP Policy 2012),37652,https://disclosures.ifc.org/project-detail/SII/37652/vorotan-debt,Risk Management,CONTOURGLOBAL HYDRO CASCADE CJSC,Armenia,ARM,Infrastructure,B,Regional Industry - INF ECA,Active,26-Jul-2016,14-Oct-2016,19-Dec-2016,19-Dec-2016,2.9,,50.0,,52.900002,AM,15-Sep-2024
07-Nov-2016,Greek Airports,Summary of Investment Information (AIP Policy 2012),37655,https://disclosures.ifc.org/project-detail/SII/37655/greek-airports,Risk Management,FRAPORT REGIONAL AIRPORTS OF GREECE A SOCIETE ANONYME,Greece,,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,08-Dec-2016,08-Dec-2016,24-Mar-2017,03-Apr-2017,6.5,,175.679993,55.830002,238.009995,GR,15-Sep-2024
19-Jun-2017,Nachtigal,Summary of Investment Information (AIP Policy 2012),37673,https://disclosures.ifc.org/project-detail/SII/37673/nachtigal,Risk Management,NACHTIGAL HYDRO POWER COMPANY,Cameroon,CAM,Infrastructure,A,Regional Industry - INF ME & Africa,Active,15-Oct-2017,19-Jul-2018,08-Nov-2018,22-Jan-2019,12.0,,151.330002,69.839996,233.169998,CM,15-Sep-2024
05-May-2016,SECI Benban 3 Winnergy,Summary of Investment Information (AIP Policy 2012),37713,https://disclosures.ifc.org/project-detail/SII/37713/seci-benban-3-winnergy,Risk Management,WINNERGY FOR RENEWABLE ENERGY PROJECTS S.A.E.,"Egypt, Arab Republic of",EGT,Infrastructure,B,Regional Industry - INF Africa,Active,31-Jul-2017,20-Jul-2017,12-Oct-2017,24-Oct-2018,0.5,,21.0,,21.5,EG,15-Sep-2024
16-Feb-2017,Tobene IPP Phase 2,Summary of Investment Information (AIP Policy 2012),37808,https://disclosures.ifc.org/project-detail/SII/37808/tobene-ipp-phase-2,Risk Management,TOBENE POWER SA,Senegal,SEN,Infrastructure,B,CNGS6 - Gbl Infrastructure & Natural Resources/Infrastructure  - CAF,Active,30-Mar-2017,27-Jul-2017,31-May-2017,08-Aug-2017,0.75,,9.1,,9.85,SN,15-Sep-2024
17-Oct-2017,SS Zambia,Summary of Investment Information (AIP Policy 2012),37811,https://disclosures.ifc.org/project-detail/SII/37811/ss-zambia,Risk Management,NGONYE POWER COMPANY LIMITED,Zambia,ZAM,Infrastructure,B,Regional Industry - INF Africa,Active,20-Nov-2017,20-Dec-2017,20-Jun-2018,30-Oct-2018,2.5,,12.0,,14.5,ZM,15-Sep-2024
05-Jan-2016,Best Logistics,Summary of Investment Information (AIP Policy 2012),37837,https://disclosures.ifc.org/project-detail/SII/37837/best-logistics,Equity,BEST LOGISTICS TECHNOLOGIES LIMITED,China,CHA,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,12-Feb-2016,31-Mar-2016,05-Apr-2016,27-Apr-2016,,,,20.0,20.0,CN,15-Sep-2024
04-Dec-2018,Belgrade WtE,Summary of Investment Information (AIP Policy 2012),37838,https://disclosures.ifc.org/project-detail/SII/37838/belgrade-wte,Risk Management,BEO CISTA ENERGIJA D.O.O,Serbia,SRB,Infrastructure,A,Regional Industry INF LAC & EUR,Active,11-Feb-2019,19-Sep-2019,01-Oct-2019,30-Apr-2020,10.0,,85.57,,95.57,YF,15-Sep-2024
04-Apr-2016,Karaca Hydro,Summary of Investment Information (AIP Policy 2012),37872,https://disclosures.ifc.org/project-detail/SII/37872/karaca-hydro,Loan,KREMNA ENERJI URETIM VE TICARET A.S.,Turkiye,,Infrastructure,B,Regional Industry - INF ECA,Active,06-May-2016,27-May-2016,10-Jun-2016,17-Jun-2016,,,47.0,,47.0,TR,15-Sep-2024
23-Aug-2016,HFE Equity,Summary of Investment Information (AIP Policy 2012),37910,https://disclosures.ifc.org/project-detail/SII/37910/hfe-equity,Equity,HERO FUTURE ENERGIES PRIVATE LIMITED,India,IND,Infrastructure,A,Regional Industry - INF Asia & Pac,Active,25-Oct-2016,09-Nov-2016,29-Dec-2016,23-Feb-2017,,,,62.5,62.5,IN,15-Sep-2024
01-Aug-1995,AGUAS ARGENTINAS,Summary of Proposed Investment (Disclosure Policy 2006),3808,https://disclosures.ifc.org/project-detail/SPI/3808/aguas-argentinas,Loan,AGUAS ARGENTINAS SA,Argentina,ARG,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,,06-Apr-1994,10-Nov-1994,09-Feb-1995,,,38.0,7.0,45.0,AR,15-Sep-2024
18-Mar-2016,Indorama Port,Summary of Investment Information (AIP Policy 2012),38096,https://disclosures.ifc.org/project-detail/SII/38096/indorama-port,Loan,OIS INDORAMA PORT LIMITED,Nigeria,NIR,Infrastructure,B,Regional Industry - MAS Africa,Completed,29-Apr-2016,22-Jun-2016,01-Jul-2016,30-Sep-2016,,,52.5,,52.5,NG,15-Sep-2024
13-May-2016,CG CdB II,Summary of Investment Information (AIP Policy 2012),38113,https://disclosures.ifc.org/project-detail/SII/38113/cg-cdb-ii,Risk Management,CG CAP DES BICHES SENEGAL,Senegal,SEN,Infrastructure,B,Regional Industry - INF Africa,Active,14-Jun-2016,01-Jul-2016,11-Jul-2016,13-Jan-2017,4.0,,,,4.0,SN,15-Sep-2024
15-Jul-2016,ACWA Power Zarqa Thermal Power Station,Summary of Investment Information (AIP Policy 2012),38207,https://disclosures.ifc.org/project-detail/SII/38207/acwa-power-zarqa-thermal-power-station,Risk Management,MAHATAT AL ZARQA LE TAWLEED AL TAKAH AL KAHRABAIEYAH,Jordan,JOR,Infrastructure,A,Regional Industry INF MCT,Active,20-Sep-2016,27-Oct-2016,08-Dec-2016,09-Jan-2017,6.0,,75.0,,81.0,JO,15-Sep-2024
29-Sep-2016,Tricon Boston Consulting Corporation Pvt. Limited,Summary of Investment Information (AIP Policy 2012),38229,https://disclosures.ifc.org/project-detail/SII/38229/tricon-boston-consulting-corporation-pvt.-limited,Loan,TRICONBOSTON CONSULTING CORPORATION (PVT) LTD,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Active,10-Nov-2016,15-Feb-2017,07-Apr-2017,19-Jul-2017,,,75.0,,75.0,PK,15-Sep-2024
13-Feb-2017,Clean Max Equity,Summary of Investment Information (AIP Policy 2012),38331,https://disclosures.ifc.org/project-detail/SII/38331/clean-max-equity,Equity,CLEAN MAX ENVIRO ENERGY SOLUTIONS PRIVATE LIMITED,India,IND,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,31-Mar-2017,13-Apr-2017,20-Nov-2017,28-Nov-2017,,,,15.0,15.0,IN,15-Sep-2024
15-Apr-2019,Bogota Transmilenio,Summary of Investment Information (AIP Policy 2012),38347,https://disclosures.ifc.org/project-detail/SII/38347/bogota-transmilenio,Loan,BOGOTA DISTRITO CAPITAL,Colombia,CLM,Infrastructure,A,CN1S7 - Regional Industry - INF LAC/Infrastructure - LAC,Active,26-Jun-2019,11-Oct-2019,18-Dec-2019,21-Jul-2021,,,120.0,,120.0,CO,15-Sep-2024
16-Sep-2019,Din Energy Limited,Summary of Investment Information (AIP Policy 2012),38475,https://disclosures.ifc.org/project-detail/SII/38475/din-energy-limited,Loan,DIN ENERGY LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Active,25-Oct-2019,25-Oct-2019,13-Nov-2019,23-Apr-2021,,,12.95,,12.95,PK,15-Sep-2024
25-Jan-2017,Orazul Energia,Summary of Investment Information (AIP Policy 2012),38489,https://disclosures.ifc.org/project-detail/SII/38489/orazul-energia,Equity,ORAZUL ENERGIA PARTNERS LLC,Latin America and the Caribbean Region,,Infrastructure,A,Regional Industry INF LAC & EUR,Completed,08-Dec-2016,08-Dec-2016,19-Dec-2016,20-Dec-2016,,,,50.0,50.0,,15-Sep-2024
09-Aug-2017,Antalya Muni Tramway,Summary of Investment Information (AIP Policy 2012),38506,https://disclosures.ifc.org/project-detail/SII/38506/antalya-muni-tramway,Loan,METROPOLITAN MUNICIPALITY OF ANTALYA,Turkiye,,Infrastructure,B,Regional Industry INF MCT,Active,29-Sep-2017,18-Oct-2017,17-Nov-2017,16-May-2018,,,94.5,,94.5,TR,15-Sep-2024
27-Oct-2016,City of BA,Summary of Investment Information (AIP Policy 2012),38533,https://disclosures.ifc.org/project-detail/SII/38533/city-of-ba,Loan,CIUDAD AUTONOMA DE BUENOS AIRES,Argentina,ARG,Infrastructure,B,Regional Industry INF LAC & EUR,Active,30-Nov-2016,03-Apr-2017,29-May-2017,25-Aug-2017,,,50.0,,50.0,AR,15-Sep-2024
22-Sep-2016,Umeme Capex II,Summary of Investment Information (AIP Policy 2012),38598,https://disclosures.ifc.org/project-detail/SII/38598/umeme-capex-ii,Loan,UMEME LTD,Uganda,UAN,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Active,24-Oct-2016,09-Dec-2016,12-Dec-2016,23-Dec-2016,,,25.0,,25.0,UG,15-Sep-2024
02-Jan-2018,Concord NE,Summary of Investment Information (AIP Policy 2012),38636,https://disclosures.ifc.org/project-detail/SII/38636/concord-ne,Loan,Concord New Energy Group Limited,China,CHA,Infrastructure,A,Regional Industry - INF Asia & Pac,Completed,31-Jan-2018,20-Dec-2017,28-Dec-2017,23-May-2018,,,60.25,,60.25,CN,15-Sep-2024
05-Jun-2017,PRICO Solar Gaza,Summary of Investment Information (AIP Policy 2012),38674,https://disclosures.ifc.org/project-detail/SII/38674/prico-solar-gaza,Risk Management,PRICO FOR OPERATION AND MAINTENANCE LTD,West Bank and Gaza,XOT,Infrastructure,B,Regional Industry INF MCT,Active,24-Jul-2017,27-Jul-2017,11-Dec-2017,19-Mar-2020,0.4,,4.0,,4.4,GZ,15-Sep-2024
13-Jan-2017,SS Zambia 2,Summary of Investment Information (AIP Policy 2012),38685,https://disclosures.ifc.org/project-detail/SII/38685/ss-zambia-2,Risk Management,BANGWEULU POWER COMPANY LIMITED,Zambia,ZAM,Infrastructure,B,Regional Industry - INF Africa,Active,16-Feb-2017,16-Feb-2017,21-Oct-2017,13-Dec-2017,3.0,,14.0,,17.0,ZM,15-Sep-2024
